dmr_make,dmr_model,age_band,strata_merged,n_tests,pass_rate,reference_weight
VOLVO,V40,4,5,112,0.6071,0.167
VOLVO,V40,4,6,102,0.5098,0.0996
VOLVO,V50,2,1+2,228,0.693,0.4899
VOLVO,V50,2,3,458,0.6659,0.3331
VOLVO,V50,2,4,391,0.6061,0.1222
VOLVO,V50,2,5,208,0.6106,0.036
VOLVO,V50,2,6,113,0.4956,0.0189
VOLVO,V50,3,1,340,0.8059,0.0416
VOLVO,V50,3,2,2477,0.7162,0.2241
VOLVO,V50,3,3,6352,0.6244,0.3476
VOLVO,V50,3,4,9479,0.5728,0.2389
VOLVO,V50,3,5,7611,0.5321,0.099
VOLVO,V50,3,6,5374,0.5249,0.0488
VOLVO,V50,4,1,404,0.849,0.0227
VOLVO,V50,4,2,3044,0.7198,0.1383
VOLVO,V50,4,3,9532,0.6232,0.2841
VOLVO,V50,4,4,18395,0.5522,0.2883
VOLVO,V50,4,5,20233,0.5173,0.167
VOLVO,V50,4,6,18704,0.5073,0.0996
VOLVO,V60,1,1,6170,0.8906,0.3006
VOLVO,V60,1,2,20616,0.8425,0.5074
VOLVO,V60,1,3,11474,0.8056,0.1467
VOLVO,V60,1,4,3917,0.7723,0.0315
VOLVO,V60,1,5,1099,0.7543,0.0089
VOLVO,V60,1,6,347,0.7349,0.0049
VOLVO,V60,2,1,965,0.8995,0.0994
VOLVO,V60,2,2,7698,0.8305,0.3905
VOLVO,V60,2,3,14147,0.7742,0.3331
VOLVO,V60,2,4,10888,0.7303,0.1222
VOLVO,V60,2,5,5364,0.7118,0.036
VOLVO,V60,2,6,2463,0.689,0.0189
VOLVO,V60,3,1,250,0.88,0.0416
VOLVO,V60,3,2,2583,0.7956,0.2241
VOLVO,V60,3,3,7955,0.7448,0.3476
VOLVO,V60,3,4,11403,0.6935,0.2389
VOLVO,V60,3,5,8329,0.6685,0.099
VOLVO,V60,3,6,5356,0.6421,0.0488
VOLVO,V60,4,1+2,264,0.7803,0.161
VOLVO,V60,4,3,854,0.733,0.2841
VOLVO,V60,4,4,1786,0.6937,0.2883
VOLVO,V60,4,5,1643,0.6519,0.167
VOLVO,V60,4,6,1417,0.614,0.0996
VOLVO,V70,1,1,218,0.9128,0.3006
VOLVO,V70,1,2,1092,0.8617,0.5074
VOLVO,V70,1,3,830,0.8217,0.1467
VOLVO,V70,1,4,269,0.8253,0.0315
VOLVO,V70,1,5+6,128,0.8203,0.0139
VOLVO,V70,2,1,533,0.8987,0.0994
VOLVO,V70,2,2,3739,0.835,0.3905
VOLVO,V70,2,3,5609,0.7969,0.3331
VOLVO,V70,2,4,3868,0.7609,0.1222
VOLVO,V70,2,5,1705,0.7378,0.036
VOLVO,V70,2,6,1155,0.7229,0.0189
VOLVO,V70,3,1,215,0.9209,0.0416
VOLVO,V70,3,2,1908,0.8386,0.2241
VOLVO,V70,3,3,5044,0.7692,0.3476
VOLVO,V70,3,4,6978,0.7309,0.2389
VOLVO,V70,3,5,5474,0.684,0.099
VOLVO,V70,3,6,4891,0.6489,0.0488
VOLVO,V70,4,1,189,0.836,0.0227
VOLVO,V70,4,2,1880,0.7989,0.1383
VOLVO,V70,4,3,5729,0.7261,0.2841
VOLVO,V70,4,4,11398,0.672,0.2883
VOLVO,V70,4,5,13697,0.6252,0.167
VOLVO,V70,4,6,16989,0.5926,0.0996
VOLVO,V90,1,1,3776,0.8943,0.3006
VOLVO,V90,1,2,17295,0.8538,0.5074
VOLVO,V90,1,3,9054,0.8305,0.1467
VOLVO,V90,1,4,2376,0.8228,0.0315
VOLVO,V90,1,5,672,0.8095,0.0089
VOLVO,V90,1,6,311,0.7653,0.0049
VOLVO,V90,2,1,162,0.8889,0.0994
VOLVO,V90,2,2,1463,0.8462,0.3905
VOLVO,V90,2,3,2555,0.8,0.3331
VOLVO,V90,2,4,1397,0.7795,0.1222
VOLVO,V90,2,5,446,0.7646,0.036
VOLVO,V90,2,6,242,0.7438,0.0189
VOLVO,XC40,1,1,27638,0.9244,0.3006
VOLVO,XC40,1,2,49663,0.8831,0.5074
VOLVO,XC40,1,3,10841,0.85,0.1467
VOLVO,XC40,1,4,1697,0.8273,0.0315
VOLVO,XC40,1,5+6,299,0.8194,0.0139
VOLVO,XC40,2,1,136,0.9044,0.0994
VOLVO,XC40,2,2,771,0.8586,0.3905
VOLVO,XC40,2,3,453,0.8543,0.3331
VOLVO,XC40,2,4+5+6,111,0.8018,0.1771
VOLVO,XC60,1,1,18569,0.9079,0.3006
VOLVO,XC60,1,2,78245,0.8689,0.5074
VOLVO,XC60,1,3,34863,0.8242,0.1467
VOLVO,XC60,1,4,6938,0.7851,0.0315
VOLVO,XC60,1,5,1326,0.7624,0.0089
VOLVO,XC60,1,6,307,0.7264,0.0049
VOLVO,XC60,2,1,2403,0.8939,0.0994
VOLVO,XC60,2,2,30411,0.8246,0.3905
VOLVO,XC60,2,3,55338,0.7694,0.3331
VOLVO,XC60,2,4,30155,0.7333,0.1222
VOLVO,XC60,2,5,9091,0.6898,0.036
VOLVO,XC60,2,6,2920,0.6887,0.0189
VOLVO,XC60,3,1,305,0.8721,0.0416
VOLVO,XC60,3,2,4284,0.8051,0.2241
VOLVO,XC60,3,3,16216,0.7515,0.3476
VOLVO,XC60,3,4,22953,0.7088,0.2389
VOLVO,XC60,3,5,13835,0.6835,0.099
VOLVO,XC60,3,6,6854,0.656,0.0488
VOLVO,XC60,4,1+2,945,0.8,0.161
VOLVO,XC60,4,3,3664,0.7475,0.2841
VOLVO,XC60,4,4,8643,0.7011,0.2883
VOLVO,XC60,4,5,9301,0.6639,0.167
VOLVO,XC60,4,6,6991,0.6322,0.0996
VOLVO,XC90,1,1,7339,0.8861,0.3006
VOLVO,XC90,1,2,36380,0.8537,0.5074
VOLVO,XC90,1,3,19260,0.8247,0.1467
VOLVO,XC90,1,4,3959,0.8055,0.0315
VOLVO,XC90,1,5,680,0.7971,0.0089
VOLVO,XC90,1,6,167,0.7784,0.0049
VOLVO,XC90,2,1,632,0.8972,0.0994
VOLVO,XC90,2,2,8506,0.8278,0.3905
VOLVO,XC90,2,3,17864,0.7868,0.3331
VOLVO,XC90,2,4,10698,0.7532,0.1222
VOLVO,XC90,2,5,3290,0.7404,0.036
VOLVO,XC90,2,6,879,0.7235,0.0189
VOLVO,XC90,3,1,139,0.8417,0.0416
VOLVO,XC90,3,2,2205,0.7918,0.2241
VOLVO,XC90,3,3,9525,0.7106,0.3476
VOLVO,XC90,3,4,15029,0.6577,0.2389
VOLVO,XC90,3,5,9709,0.6261,0.099
VOLVO,XC90,3,6,4753,0.608,0.0488
VOLVO,XC90,4,1+2,990,0.7727,0.161
VOLVO,XC90,4,3,4999,0.6715,0.2841
VOLVO,XC90,4,4,14182,0.6181,0.2883
VOLVO,XC90,4,5,17741,0.597,0.167
VOLVO,XC90,4,6,14953,0.5752,0.0996
